survey_record_id,sentence_id,sentence_group_id,created_at,label,words,factual
939eb05702724aa1b3c80acdc76529db,36d48a55d80b471b85723218af3caaf7,33,2020-07-30 09:42:30,Biased,who claim,Entirely factual
818d895641684c39a9bdc52937eca95b,0a2e45eb53844a46a18714ed59f1b06d,24,2020-07-30 09:42:58,Non-biased,,Expresses writer’s opinion
818d895641684c39a9bdc52937eca95b,0a87e29acc4f4dd4a538c62211e75a1f,24,2020-07-30 09:43:09,Non-biased,,Expresses writer’s opinion
818d895641684c39a9bdc52937eca95b,0bbaa76f856b450ca1e91e02e1fa5569,24,2020-07-30 09:43:23,Non-biased,,Expresses writer’s opinion
818d895641684c39a9bdc52937eca95b,0c9b074d97774faf967ee359ca3a752f,24,2020-07-30 09:43:36,Non-biased,,Entirely factual
818d895641684c39a9bdc52937eca95b,0fdcc4a619ff4209a64f348c5c463121,24,2020-07-30 09:43:43,Non-biased,,Expresses writer’s opinion
818d895641684c39a9bdc52937eca95b,150ed36b8114454d8cbdd0c5e08f918c,24,2020-07-30 09:43:49,Non-biased,,Expresses writer’s opinion
818d895641684c39a9bdc52937eca95b,22d496db281a4e3ba4ce41c4fd7cba42,24,2020-07-30 09:43:59,Non-biased,,Expresses writer’s opinion
818d895641684c39a9bdc52937eca95b,318e773a7cd44e2d8767378a66fb5f3d,24,2020-07-30 09:44:10,Non-biased,,Expresses writer’s opinion
818d895641684c39a9bdc52937eca95b,4c1c99bef8084408b658ce4d3c0e3669,24,2020-07-30 09:44:14,Non-biased,,Expresses writer’s opinion
818d895641684c39a9bdc52937eca95b,718ca027f24740f88c11ac13fcfc6a15,24,2020-07-30 09:44:20,Non-biased,,Entirely factual
818d895641684c39a9bdc52937eca95b,7d4c772be7ca40c78cf80b55f88f4d85,24,2020-07-30 09:44:25,Non-biased,,Somewhat factual but also opinionated
818d895641684c39a9bdc52937eca95b,bc1a5c7ae2c844a7a7dd7c7af20031b8,24,2020-07-30 09:44:31,Non-biased,,Expresses writer’s opinion
939eb05702724aa1b3c80acdc76529db,4360ad8c0646444a9b437368e880d343,33,2020-07-30 09:44:32,Non-biased,contempt,Expresses writer’s opinion
818d895641684c39a9bdc52937eca95b,c16578ac1b45406e9d2129c98545d04f,24,2020-07-30 09:44:37,Non-biased,,Expresses writer’s opinion
818d895641684c39a9bdc52937eca95b,c4442db40fbf4eccb212d954d8d7bfc8,24,2020-07-30 09:44:42,Non-biased,,Expresses writer’s opinion
818d895641684c39a9bdc52937eca95b,cafaa70f3f364f24874b3358592a9dae,24,2020-07-30 09:44:46,Non-biased,,Expresses writer’s opinion
818d895641684c39a9bdc52937eca95b,cfccb1679eed46e3bdb7e0032b45e11c,24,2020-07-30 09:44:54,Non-biased,,Entirely factual
818d895641684c39a9bdc52937eca95b,dfc9de7045c7492daba649a1b95c06e4,24,2020-07-30 09:45:05,Non-biased,,Expresses writer’s opinion
818d895641684c39a9bdc52937eca95b,e587aa0388544ee7a370656bbb40f9af,24,2020-07-30 09:45:15,Non-biased,,Expresses writer’s opinion
818d895641684c39a9bdc52937eca95b,ec97af655645437da205a1536378b150,24,2020-07-30 09:45:21,Non-biased,,Expresses writer’s opinion
818d895641684c39a9bdc52937eca95b,f33b17a6e59c44f88eaf56977c221f96,24,2020-07-30 09:45:27,Non-biased,,Expresses writer’s opinion
939eb05702724aa1b3c80acdc76529db,44bb71ebb4e749938d940de617f4731e,33,2020-07-30 09:46:30,Biased,nods,Entirely factual
2aa203a4132a498b8d185d069ec99463,0a2e45eb53844a46a18714ed59f1b06d,24,2020-07-30 09:47:17,Non-biased,,Expresses writer’s opinion
2aa203a4132a498b8d185d069ec99463,0a87e29acc4f4dd4a538c62211e75a1f,24,2020-07-30 09:47:21,Non-biased,,Expresses writer’s opinion
2aa203a4132a498b8d185d069ec99463,0bbaa76f856b450ca1e91e02e1fa5569,24,2020-07-30 09:47:25,Non-biased,,Expresses writer’s opinion
2aa203a4132a498b8d185d069ec99463,0c9b074d97774faf967ee359ca3a752f,24,2020-07-30 09:47:30,Non-biased,,Somewhat factual but also opinionated
2aa203a4132a498b8d185d069ec99463,0fdcc4a619ff4209a64f348c5c463121,24,2020-07-30 09:47:35,Non-biased,,Somewhat factual but also opinionated
2aa203a4132a498b8d185d069ec99463,150ed36b8114454d8cbdd0c5e08f918c,24,2020-07-30 09:47:40,Non-biased,,Somewhat factual but also opinionated
2aa203a4132a498b8d185d069ec99463,22d496db281a4e3ba4ce41c4fd7cba42,24,2020-07-30 09:47:54,Non-biased,,Somewhat factual but also opinionated
939eb05702724aa1b3c80acdc76529db,496e92d5153a446d811914fbd7c2f9ee,33,2020-07-30 09:47:58,Biased,“science fiction” ,Expresses writer’s opinion
2aa203a4132a498b8d185d069ec99463,318e773a7cd44e2d8767378a66fb5f3d,24,2020-07-30 09:47:58,Non-biased,,Expresses writer’s opinion
2aa203a4132a498b8d185d069ec99463,4c1c99bef8084408b658ce4d3c0e3669,24,2020-07-30 09:48:03,Non-biased,,Expresses writer’s opinion
2aa203a4132a498b8d185d069ec99463,718ca027f24740f88c11ac13fcfc6a15,24,2020-07-30 09:48:08,Non-biased,,Somewhat factual but also opinionated
2aa203a4132a498b8d185d069ec99463,7d4c772be7ca40c78cf80b55f88f4d85,24,2020-07-30 09:48:13,Non-biased,,Somewhat factual but also opinionated
2aa203a4132a498b8d185d069ec99463,bc1a5c7ae2c844a7a7dd7c7af20031b8,24,2020-07-30 09:48:18,Non-biased,,Expresses writer’s opinion
2aa203a4132a498b8d185d069ec99463,c16578ac1b45406e9d2129c98545d04f,24,2020-07-30 09:48:22,Non-biased,,Expresses writer’s opinion
2aa203a4132a498b8d185d069ec99463,c4442db40fbf4eccb212d954d8d7bfc8,24,2020-07-30 09:48:27,Non-biased,,Expresses writer’s opinion
2aa203a4132a498b8d185d069ec99463,cafaa70f3f364f24874b3358592a9dae,24,2020-07-30 09:48:31,Non-biased,,Expresses writer’s opinion
2aa203a4132a498b8d185d069ec99463,cfccb1679eed46e3bdb7e0032b45e11c,24,2020-07-30 09:48:35,Non-biased,,Expresses writer’s opinion
2aa203a4132a498b8d185d069ec99463,dfc9de7045c7492daba649a1b95c06e4,24,2020-07-30 09:48:40,Non-biased,,Expresses writer’s opinion
2aa203a4132a498b8d185d069ec99463,e587aa0388544ee7a370656bbb40f9af,24,2020-07-30 09:48:46,Non-biased,,Expresses writer’s opinion
2aa203a4132a498b8d185d069ec99463,ec97af655645437da205a1536378b150,24,2020-07-30 09:48:51,Non-biased,,Expresses writer’s opinion
939eb05702724aa1b3c80acdc76529db,58944d6dcbe94c408bd67faf09dcc5ab,33,2020-07-30 09:48:52,Non-biased,can claim,Entirely factual
2aa203a4132a498b8d185d069ec99463,f33b17a6e59c44f88eaf56977c221f96,24,2020-07-30 09:48:55,Non-biased,,Entirely factual
939eb05702724aa1b3c80acdc76529db,6257482c9e1443f391d3e36889627d82,33,2020-07-30 09:49:46,Non-biased,fled,Expresses writer’s opinion
40675feb664f476790bbdc416f636d9f,0eb03e4007334ac68f2976740284101d,34,2020-07-30 09:55:39,Non-biased,,Somewhat factual but also opinionated
40675feb664f476790bbdc416f636d9f,1597356493784ba59d207bbd1e15d863,34,2020-07-30 09:57:51,Non-biased,,Entirely factual
40675feb664f476790bbdc416f636d9f,385972c71f434355925701c2a73de0a3,34,2020-07-30 09:58:35,Non-biased,,Expresses writer’s opinion
40675feb664f476790bbdc416f636d9f,57b86b6e7afe41baa4f0b4d159ffb4d2,34,2020-07-30 09:59:07,Non-biased,,Somewhat factual but also opinionated
40675feb664f476790bbdc416f636d9f,58adc7d7dfb4489b9d2bad661710e972,34,2020-07-30 09:59:46,Non-biased,,Entirely factual
40675feb664f476790bbdc416f636d9f,5ec10b19c46543a49b25a598e07d3f45,34,2020-07-30 10:00:02,Non-biased,,Somewhat factual but also opinionated
c844bf4752644bff88f2f3412c81be8b,09de7ee82fce4a97bb9c910843405702,40,2020-07-30 10:00:37,Biased,"wet, slippery wall",Somewhat factual but also opinionated
40675feb664f476790bbdc416f636d9f,68859118ac174425ac771f80a0c460fc,34,2020-07-30 10:00:53,Non-biased,,Entirely factual
c844bf4752644bff88f2f3412c81be8b,14dc5d2b4dec4b589e96921d3cdbd89b,40,2020-07-30 10:01:30,Biased,"debt load,stacked",Expresses writer’s opinion
40675feb664f476790bbdc416f636d9f,6d2101e1f2ec433e9bf86a1d41770ceb,34,2020-07-30 10:01:41,Non-biased,,Somewhat factual but also opinionated
c844bf4752644bff88f2f3412c81be8b,200fe49eb0004e928b7680cb8ad27f08,40,2020-07-30 10:02:15,Biased,bureaucratic ,Somewhat factual but also opinionated
40675feb664f476790bbdc416f636d9f,6fb43a8341ea4c0a947e000c92686285,34,2020-07-30 10:02:18,Non-biased,,Somewhat factual but also opinionated
c844bf4752644bff88f2f3412c81be8b,2d852efef7754553beaa913a29e8e938,40,2020-07-30 10:02:39,Biased,courting oil and gas,Expresses writer’s opinion
40675feb664f476790bbdc416f636d9f,a0d52d1c93ae4ad399e0333b71f97c5b,34,2020-07-30 10:02:43,Non-biased,,Expresses writer’s opinion
40675feb664f476790bbdc416f636d9f,a42dfed3c05644d99a37439b3e1a6876,34,2020-07-30 10:03:23,Non-biased,,Somewhat factual but also opinionated
40675feb664f476790bbdc416f636d9f,be8b075ac6ff46c484c4a1b0721d467b,34,2020-07-30 10:03:52,Non-biased,,Expresses writer’s opinion
40675feb664f476790bbdc416f636d9f,ce331a32412b4bb09abce55d8126908e,34,2020-07-30 10:04:15,Non-biased,,Somewhat factual but also opinionated
c844bf4752644bff88f2f3412c81be8b,355fc6cfc9c145b88e2817020244efd8,40,2020-07-30 10:05:30,Non-biased,,Entirely factual
c844bf4752644bff88f2f3412c81be8b,466b8853875b4059bb4d47fbf68f184b,40,2020-07-30 10:05:59,Non-biased,,Entirely factual
c844bf4752644bff88f2f3412c81be8b,48ab697582ca4f8ea922bc72442a9b9f,40,2020-07-30 10:06:13,Biased, build bridges,Expresses writer’s opinion
c844bf4752644bff88f2f3412c81be8b,77b3020ba997412a92f7bd9b92c45b06,40,2020-07-30 10:06:58,Biased,teaming up,Entirely factual
c844bf4752644bff88f2f3412c81be8b,81b74a6b39574cdfbc409298e1eff823,40,2020-07-30 10:07:48,Biased,eat their corpses as well,Expresses writer’s opinion
c844bf4752644bff88f2f3412c81be8b,9cbacf1b3b064abfa76d7e68ffaf2cd7,40,2020-07-30 10:08:07,Non-biased,,Entirely factual
c844bf4752644bff88f2f3412c81be8b,9d8e62abf5604b8db05fb58be4a4e1b0,40,2020-07-30 10:08:19,Biased,sandbag ,Entirely factual
c844bf4752644bff88f2f3412c81be8b,ab0dd5b302ed4ee7ad55f0ad8cf0d05f,40,2020-07-30 10:08:37,Non-biased,,Entirely factual
c844bf4752644bff88f2f3412c81be8b,abfb14ffd286488f9bb331e61d055288,40,2020-07-30 10:08:52,Non-biased,,Entirely factual
c844bf4752644bff88f2f3412c81be8b,b04a41a1156f416fafe8104b9dc077a3,40,2020-07-30 10:09:02,Non-biased,,Entirely factual
c844bf4752644bff88f2f3412c81be8b,c84e9ef4cdaf4575ab81c4af191cd450,40,2020-07-30 10:09:16,Non-biased,,Entirely factual
c844bf4752644bff88f2f3412c81be8b,d1a929fc37d84b719322374e4510a1ec,40,2020-07-30 10:09:36,Biased,infanticide,Entirely factual
c844bf4752644bff88f2f3412c81be8b,d84307770b7b4c858c0f443aba34f980,40,2020-07-30 10:09:46,Biased,galvanize ,Expresses writer’s opinion
c844bf4752644bff88f2f3412c81be8b,ee8ee5dd24f342469ec35be28b80611f,40,2020-07-30 10:10:03,Non-biased,,Entirely factual
c844bf4752644bff88f2f3412c81be8b,f64a2aa145f041ca8b084bdb944b0b0d,40,2020-07-30 10:10:20,Biased,feeding off,Expresses writer’s opinion
c844bf4752644bff88f2f3412c81be8b,fc52342c949b495eaf69cf75619da6ef,40,2020-07-30 10:10:36,Biased,battles ,Somewhat factual but also opinionated
184dbda1380e4851ad98132b1f6ae194,1a297689b9c34a00b422e92f7e5a86d5,10,2020-07-30 10:16:42,Non-biased,,Entirely factual
184dbda1380e4851ad98132b1f6ae194,1c53837481bb4247a135ecc7eaf4095e,10,2020-07-30 10:16:50,Non-biased,,Expresses writer’s opinion
184dbda1380e4851ad98132b1f6ae194,2a4658ddb3f04a9ab6a848456373b8e9,10,2020-07-30 10:16:55,Non-biased,,Somewhat factual but also opinionated
184dbda1380e4851ad98132b1f6ae194,394121987115490c829b8eb5db94953a,10,2020-07-30 10:16:59,Non-biased,,Entirely factual
184dbda1380e4851ad98132b1f6ae194,3f0b635852034083ab3b9a4599c6ed7f,10,2020-07-30 10:17:05,Non-biased,,Somewhat factual but also opinionated
184dbda1380e4851ad98132b1f6ae194,487911969e0742708f562f480bd83504,10,2020-07-30 10:17:13,Non-biased,,Expresses writer’s opinion
184dbda1380e4851ad98132b1f6ae194,49158f22eb004fd5a67c727106a6e77c,10,2020-07-30 10:17:22,Non-biased,,Somewhat factual but also opinionated
184dbda1380e4851ad98132b1f6ae194,7617d24b33d744c38ca5183bd2c77138,10,2020-07-30 10:17:28,Non-biased,,Somewhat factual but also opinionated
184dbda1380e4851ad98132b1f6ae194,9177561ece9549a4b664b1535e992caf,10,2020-07-30 10:17:34,Non-biased,,Entirely factual
184dbda1380e4851ad98132b1f6ae194,9207289dd2c349a2b0110a023c6f0cd7,10,2020-07-30 10:17:45,Non-biased,,Expresses writer’s opinion
184dbda1380e4851ad98132b1f6ae194,9874ad1d8ef74296be3d1d25f014ee8d,10,2020-07-30 10:17:51,Non-biased,,Expresses writer’s opinion
184dbda1380e4851ad98132b1f6ae194,a477c3260fe84491ace0ba904946d446,10,2020-07-30 10:17:57,Non-biased,,Entirely factual
184dbda1380e4851ad98132b1f6ae194,b05812d17ec94f80bad07cc5c143702f,10,2020-07-30 10:18:00,Non-biased,,Somewhat factual but also opinionated
184dbda1380e4851ad98132b1f6ae194,b4b119b8b6644a94b0e40f5376c399cb,10,2020-07-30 10:18:12,Non-biased,,Expresses writer’s opinion
184dbda1380e4851ad98132b1f6ae194,c3049ae98c6d4513bfb7ad01aec964f1,10,2020-07-30 10:18:19,Non-biased,,Entirely factual
184dbda1380e4851ad98132b1f6ae194,c34ed24673df402c82b5485bc2217ff1,10,2020-07-30 10:18:23,Non-biased,,Entirely factual
184dbda1380e4851ad98132b1f6ae194,caaa248ba8f946d0bbf4dfe7556473df,10,2020-07-30 10:18:32,Non-biased,,Somewhat factual but also opinionated
184dbda1380e4851ad98132b1f6ae194,e021204a83b242fb955db9aaec02ebbe,10,2020-07-30 10:18:50,Non-biased,,Expresses writer’s opinion
184dbda1380e4851ad98132b1f6ae194,e81cc9178df540788b96f1f7b3df4a72,10,2020-07-30 10:18:55,Non-biased,,Expresses writer’s opinion
184dbda1380e4851ad98132b1f6ae194,fe263c4b38ed4f649469a71499d2eb3c,10,2020-07-30 10:19:04,Non-biased,,Somewhat factual but also opinionated
cb71b7ce17d24c9e985723f14c1dc8e1,06756004324d458095174142c1bc3359,41,2020-07-30 10:25:31,Biased,easy,Expresses writer’s opinion
cb71b7ce17d24c9e985723f14c1dc8e1,225c0aef9980428ea30ce1873aca1a82,41,2020-07-30 10:26:30,Non-biased,affected,Expresses writer’s opinion
cb71b7ce17d24c9e985723f14c1dc8e1,300c80694cb84cbd803c8ef3161bf8e1,41,2020-07-30 10:27:45,Non-biased,portend,Entirely factual
cb71b7ce17d24c9e985723f14c1dc8e1,32f82594d2944f4fbb8b0e9f39d21fdf,41,2020-07-30 10:28:11,Non-biased,dark,Entirely factual
cb71b7ce17d24c9e985723f14c1dc8e1,4789512a643e4fc0aeaf5eb24c38d356,41,2020-07-30 10:28:37,Biased,doomsayers,Expresses writer’s opinion
cb71b7ce17d24c9e985723f14c1dc8e1,667ca295c8cd4c7aa38b0c3e372a4a8c,41,2020-07-30 10:29:14,Non-biased,abuse,Entirely factual
d43fbf21c2ce457d95fff4a6e85cada0,044554ff51fa43ecabda7cc5ab8524f8,37,2020-07-30 10:29:26,Non-biased,,Somewhat factual but also opinionated
cb71b7ce17d24c9e985723f14c1dc8e1,7de657e563d541758ee2daf15e798fd9,41,2020-07-30 10:29:38,Biased,Delusional,Expresses writer’s opinion
d43fbf21c2ce457d95fff4a6e85cada0,052fbb793998462cbd99d93a3508dd04,37,2020-07-30 10:29:56,Non-biased,,Somewhat factual but also opinionated
cb71b7ce17d24c9e985723f14c1dc8e1,8149681c23f343ebb2eb84c25b8afee5,41,2020-07-30 10:30:04,Non-biased,cohorts,Entirely factual
d43fbf21c2ce457d95fff4a6e85cada0,16fcbf5db6e74771b732f63c955ab401,37,2020-07-30 10:30:04,Non-biased,,Somewhat factual but also opinionated
d43fbf21c2ce457d95fff4a6e85cada0,33d08f688dea425fa561ab46784b9904,37,2020-07-30 10:30:24,Non-biased,,Somewhat factual but also opinionated
d43fbf21c2ce457d95fff4a6e85cada0,393cec0825a84b7aaf1564f98b767186,37,2020-07-30 10:30:34,Non-biased,,Somewhat factual but also opinionated
cb71b7ce17d24c9e985723f14c1dc8e1,81880079c3a04db899a96261d3fafe42,41,2020-07-30 10:30:37,Non-biased,burden,Entirely factual
d43fbf21c2ce457d95fff4a6e85cada0,3a82fae81bfa4e4e83240fd6409867dd,37,2020-07-30 10:30:55,Non-biased,,Somewhat factual but also opinionated
d43fbf21c2ce457d95fff4a6e85cada0,4e736fe3435646ffba329f64688eae2c,37,2020-07-30 10:31:04,Non-biased,,Somewhat factual but also opinionated
d43fbf21c2ce457d95fff4a6e85cada0,599bac0af3bc41629ad552e20f92a2fe,37,2020-07-30 10:31:11,Non-biased,,Somewhat factual but also opinionated
cb71b7ce17d24c9e985723f14c1dc8e1,8403e79d87754caeb6856209aa11c649,41,2020-07-30 10:31:16,Non-biased,brutal,Entirely factual
d43fbf21c2ce457d95fff4a6e85cada0,5ec4f05614bc4467a96590dc38154cf2,37,2020-07-30 10:31:30,Non-biased,,Somewhat factual but also opinionated
d43fbf21c2ce457d95fff4a6e85cada0,63e249f2c802446d8d618dc1187df712,37,2020-07-30 10:31:41,Non-biased,,Somewhat factual but also opinionated
cb71b7ce17d24c9e985723f14c1dc8e1,8e7c17d253ba4088873b7187542903b7,41,2020-07-30 10:31:46,Biased,tone-deaf ,Expresses writer’s opinion
d43fbf21c2ce457d95fff4a6e85cada0,6b3f295196ad49adae8200e701aa8a82,37,2020-07-30 10:31:50,Non-biased,,Somewhat factual but also opinionated
d43fbf21c2ce457d95fff4a6e85cada0,6d110640549241db8236942405a72f0a,37,2020-07-30 10:32:01,Non-biased,,Somewhat factual but also opinionated
d43fbf21c2ce457d95fff4a6e85cada0,7636af043b4c4d6aaa8c3aaad8cfee94,37,2020-07-30 10:32:11,Non-biased,,Somewhat factual but also opinionated
d43fbf21c2ce457d95fff4a6e85cada0,7dc9536782c047de89130c2fcd6b0c31,37,2020-07-30 10:32:18,Non-biased,,Somewhat factual but also opinionated
d43fbf21c2ce457d95fff4a6e85cada0,9e0565c11e2648469d44e12cf39e18f1,37,2020-07-30 10:32:23,Non-biased,,Somewhat factual but also opinionated
d43fbf21c2ce457d95fff4a6e85cada0,a91cd79e39c442608a5236524ed26035,37,2020-07-30 10:32:30,Non-biased,,Somewhat factual but also opinionated
d43fbf21c2ce457d95fff4a6e85cada0,b5f45746c9e2417bafdaab6730afdf89,37,2020-07-30 10:32:36,Non-biased,,Somewhat factual but also opinionated
cb71b7ce17d24c9e985723f14c1dc8e1,9016de9ddfe545de884180e8a7f33f4c,41,2020-07-30 10:32:37,Biased,dumb,Expresses writer’s opinion
d43fbf21c2ce457d95fff4a6e85cada0,bae2ee66656f4b028063687f04f0e365,37,2020-07-30 10:32:42,Non-biased,,Somewhat factual but also opinionated
d43fbf21c2ce457d95fff4a6e85cada0,c68672cea5724252995b058c4c791751,37,2020-07-30 10:32:48,Non-biased,,Somewhat factual but also opinionated
d43fbf21c2ce457d95fff4a6e85cada0,fec7f0991efb4b1da73026e4ee1cba8a,37,2020-07-30 10:32:56,Non-biased,,Somewhat factual but also opinionated
cb71b7ce17d24c9e985723f14c1dc8e1,94d1a92923204864af5fe4a21fdd6058,41,2020-07-30 10:33:06,Biased,Unbelievably,Expresses writer’s opinion
cb71b7ce17d24c9e985723f14c1dc8e1,aeb9c500df284971bbbc15240b35b498,41,2020-07-30 10:33:37,Non-biased,valuable,Entirely factual
cb71b7ce17d24c9e985723f14c1dc8e1,b368ca165e3c48e9a7c4e4eac7bcead8,41,2020-07-30 10:33:53,Biased,bizarre,Expresses writer’s opinion
cb71b7ce17d24c9e985723f14c1dc8e1,b91d7724f1e5499681393c2a419f58c4,41,2020-07-30 10:34:44,Non-biased,pro-choice,Entirely factual
cb71b7ce17d24c9e985723f14c1dc8e1,ce370c06e87649a093e66feb3b42b9b4,41,2020-07-30 10:35:00,Biased,disgraced,Expresses writer’s opinion
cb71b7ce17d24c9e985723f14c1dc8e1,dc3599d0f1dc4e80b3ae04ace8855631,41,2020-07-30 10:35:16,Biased,nervous,Expresses writer’s opinion
cb71b7ce17d24c9e985723f14c1dc8e1,e126048515fd4847bda5a9c7f34c4cfb,41,2020-07-30 10:35:48,Biased,ironies of ironies,Expresses writer’s opinion
17b8b2e2a2ec4654bfa443dac5d18691,0122510779944b1f863996755f0c59fb,11,2020-07-30 10:36:03,Non-biased,,Entirely factual
cb71b7ce17d24c9e985723f14c1dc8e1,fa8765f6f3d84a18bf29a896e6f7bda1,41,2020-07-30 10:36:06,Biased,provoked,Expresses writer’s opinion
17b8b2e2a2ec4654bfa443dac5d18691,07fd62412dfe4abe971d7540ec40cec9,11,2020-07-30 10:36:28,Non-biased,,Somewhat factual but also opinionated
17b8b2e2a2ec4654bfa443dac5d18691,130c77bb78a447d5b3be4d8677e805d5,11,2020-07-30 10:37:06,Non-biased,,Entirely factual
17b8b2e2a2ec4654bfa443dac5d18691,15fa29a66af44e71984b76eba2c9745d,11,2020-07-30 10:37:30,Non-biased,,Entirely factual
17b8b2e2a2ec4654bfa443dac5d18691,161b86fa1b9f44ce9c7e507def6781c1,11,2020-07-30 10:37:48,Non-biased,,Somewhat factual but also opinionated
17b8b2e2a2ec4654bfa443dac5d18691,1c7f13c55746405497d42fca4025dd34,11,2020-07-30 10:38:13,Non-biased,,Expresses writer’s opinion
17b8b2e2a2ec4654bfa443dac5d18691,23789886908e421ab345c495accb2040,11,2020-07-30 10:38:41,Non-biased,,Expresses writer’s opinion
17b8b2e2a2ec4654bfa443dac5d18691,2b6649a6d34248fab27bb6678cffb59f,11,2020-07-30 10:38:50,Non-biased,,Expresses writer’s opinion
17b8b2e2a2ec4654bfa443dac5d18691,369ca3d218a44b1d8a6c3c6b39f4cf39,11,2020-07-30 10:39:06,Non-biased,,Entirely factual
17b8b2e2a2ec4654bfa443dac5d18691,44ebd58bfc204bac8109c1e8ae3d6d88,11,2020-07-30 10:39:47,Non-biased,,Somewhat factual but also opinionated
17b8b2e2a2ec4654bfa443dac5d18691,546cb6440b8143b7983e8cd80b8f5e37,11,2020-07-30 10:40:13,Non-biased,,Somewhat factual but also opinionated
17b8b2e2a2ec4654bfa443dac5d18691,8096e8bc11e345c58edc0b654018511e,11,2020-07-30 10:40:30,Non-biased,,Entirely factual
17b8b2e2a2ec4654bfa443dac5d18691,86109637d99b4c71a46e1f217bfe17e1,11,2020-07-30 10:40:43,Non-biased,,Somewhat factual but also opinionated
17b8b2e2a2ec4654bfa443dac5d18691,8b7df492b9ed483fa307360555929793,11,2020-07-30 10:41:36,Non-biased,,Expresses writer’s opinion
17b8b2e2a2ec4654bfa443dac5d18691,a88df63c4cb24cf88fe7882e39805f1f,11,2020-07-30 10:42:09,Non-biased,,Somewhat factual but also opinionated
3a2fe5f96ca84487a09752cc89e66fe8,0a2e45eb53844a46a18714ed59f1b06d,24,2020-07-30 10:42:14,Biased,lobbied ,Somewhat factual but also opinionated
17b8b2e2a2ec4654bfa443dac5d18691,cb3075f58ced4d71b3279ae08b262879,11,2020-07-30 10:42:42,Non-biased,,Somewhat factual but also opinionated
17b8b2e2a2ec4654bfa443dac5d18691,dc836d1a0e9f4d2ead8e992ad8a8bd70,11,2020-07-30 10:42:58,Non-biased,,Somewhat factual but also opinionated
3a2fe5f96ca84487a09752cc89e66fe8,0a87e29acc4f4dd4a538c62211e75a1f,24,2020-07-30 10:43:04,Biased,"cray-cray,famous name",Expresses writer’s opinion
26364380f81145d9bf0ec956f9c37539,02e90d4702ce4040abb8b0af7c05bbed,52,2020-07-30 10:43:31,Biased,war-torn,Expresses writer’s opinion
3a2fe5f96ca84487a09752cc89e66fe8,0bbaa76f856b450ca1e91e02e1fa5569,24,2020-07-30 10:43:40,Biased,degenerative ,Somewhat factual but also opinionated
3a2fe5f96ca84487a09752cc89e66fe8,0c9b074d97774faf967ee359ca3a752f,24,2020-07-30 10:44:14,Biased,"dip into,dangerous ",Somewhat factual but also opinionated
17b8b2e2a2ec4654bfa443dac5d18691,ebfceb2d551e46b3a798bb05c6b19949,11,2020-07-30 10:44:26,Non-biased,"Espe,Esper",Somewhat factual but also opinionated
17b8b2e2a2ec4654bfa443dac5d18691,f49106bca68440d98f5549e3c0d2d3c4,11,2020-07-30 10:44:35,Non-biased,,Somewhat factual but also opinionated
17b8b2e2a2ec4654bfa443dac5d18691,fd4cf4daad804f0f97428015bb7ea05d,11,2020-07-30 10:44:52,Non-biased,,Somewhat factual but also opinionated
3a2fe5f96ca84487a09752cc89e66fe8,0fdcc4a619ff4209a64f348c5c463121,24,2020-07-30 10:45:18,Non-biased,lambasted ,Entirely factual
3a2fe5f96ca84487a09752cc89e66fe8,150ed36b8114454d8cbdd0c5e08f918c,24,2020-07-30 10:45:37,Biased,"orchestrated ,exploded",Somewhat factual but also opinionated
3a2fe5f96ca84487a09752cc89e66fe8,22d496db281a4e3ba4ce41c4fd7cba42,24,2020-07-30 10:46:58,Biased,refuse ,Somewhat factual but also opinionated
3a2fe5f96ca84487a09752cc89e66fe8,318e773a7cd44e2d8767378a66fb5f3d,24,2020-07-30 10:47:26,Biased,"crackdown ,touts ",Somewhat factual but also opinionated
3a2fe5f96ca84487a09752cc89e66fe8,4c1c99bef8084408b658ce4d3c0e3669,24,2020-07-30 10:48:09,Non-biased,immediate harm,Entirely factual
3a2fe5f96ca84487a09752cc89e66fe8,718ca027f24740f88c11ac13fcfc6a15,24,2020-07-30 10:48:33,Biased,refusal hotspot,Somewhat factual but also opinionated
3a2fe5f96ca84487a09752cc89e66fe8,7d4c772be7ca40c78cf80b55f88f4d85,24,2020-07-30 10:49:06,Biased,"abusive ,belligerent ",Somewhat factual but also opinionated
3a2fe5f96ca84487a09752cc89e66fe8,bc1a5c7ae2c844a7a7dd7c7af20031b8,24,2020-07-30 10:49:49,Biased,"judicial arithmetic,reproductive rights",Expresses writer’s opinion
3a2fe5f96ca84487a09752cc89e66fe8,c16578ac1b45406e9d2129c98545d04f,24,2020-07-30 10:50:22,Biased,"horrors ,crime against humanity,kidnapping of children",Expresses writer’s opinion
3a2fe5f96ca84487a09752cc89e66fe8,c4442db40fbf4eccb212d954d8d7bfc8,24,2020-07-30 10:50:45,Biased,"myriad ,red flags",Somewhat factual but also opinionated
3a2fe5f96ca84487a09752cc89e66fe8,cafaa70f3f364f24874b3358592a9dae,24,2020-07-30 10:51:27,Non-biased,sickened,Entirely factual
3a2fe5f96ca84487a09752cc89e66fe8,cfccb1679eed46e3bdb7e0032b45e11c,24,2020-07-30 10:52:06,Non-biased,ambitious ,Entirely factual
3a2fe5f96ca84487a09752cc89e66fe8,dfc9de7045c7492daba649a1b95c06e4,24,2020-07-30 10:53:02,Biased,"cradle-to-grave,pro-abortion,radically ",Somewhat factual but also opinionated
